timestamp,city,aqi_level,source_label,pollutant_signature,affected_groups,protective_actions,alert_text_en,alert_text_ur,split
2024-09-07 03:00:00,Islamabad,Hazardous,general_smog,Fine-particle smog (PM10/PM2.5=1.1); PM2.5=283 µg/m³,"Children, elderly, people with respiratory or heart conditions",Remain indoors; keep windows closed; use air purifier if available,"⚠ Air Quality Alert — Islamabad. Dangerously high concentrations of fine particulate matter (PM2.5) have been detected, consistent with dense urban smog from diffuse low-level sources such as traffic, domestic heating, and local industry acting together. Children, elderly residents, and people with respiratory or heart conditions are at serious risk. Remain indoors, keep windows closed, and use an air purifier if available.",⚠ فضائی آلودگی الرٹ — Islamabad۔ باریک ذرات (PM2.5) کی انتہائی خطرناک سطح ریکارڈ کی گئی ہے جو گھنے شہری دھوئیں کی علامت ہے — ٹریفک، گھریلو حرارت اور مقامی صنعت مل کر اس کا سبب بن رہے ہیں۔ بچے، بزرگ اور دل و پھیپھڑوں کے مریض شدید خطرے میں ہیں۔ گھر کے اندر رہیں، کھڑکیاں بند رکھیں اور ایئر پیوریفائر استعمال کریں اگر دستیاب ہو۔,test
2024-09-07 04:00:00,Islamabad,Hazardous,industrial,High SO₂ (2.2σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Islamabad. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Islamabad۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-09-07 04:00:00,Islamabad,Hazardous,industrial,High SO₂ (2.2σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Islamabad. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Islamabad۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-09-07 05:00:00,Islamabad,Hazardous,industrial,High SO₂ (3.1σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Islamabad. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Islamabad۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-09-07 05:00:00,Islamabad,Hazardous,industrial,High SO₂ (3.1σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Islamabad. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Islamabad۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-09-07 06:00:00,Islamabad,Hazardous,industrial,High SO₂ (3.5σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Islamabad. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Islamabad۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-09-07 06:00:00,Islamabad,Hazardous,industrial,High SO₂ (3.5σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Islamabad. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Islamabad۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-09-07 07:00:00,Islamabad,Unhealthy,industrial,High SO₂ (2.5σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Islamabad. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Islamabad۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-09-07 07:00:00,Islamabad,Unhealthy,industrial,High SO₂ (2.5σ),"Respiratory patients, children, elderly",Stay indoors; close ventilation; seek medical attention if breathing difficulty,"⚠ Air Quality Alert — Islamabad. Elevated sulfur dioxide readings point to industrial emissions as a probable cause of the current pollution spike. Respiratory patients, children, and elderly individuals are especially vulnerable. Stay indoors, close ventilation, and seek medical attention if experiencing breathing difficulty.",⚠ فضائی آلودگی الرٹ — Islamabad۔ سلفر ڈائی آکسائیڈ کی بلند مقدار سے لگتا ہے کہ صنعتی اخراج آلودگی کی موجودہ لہر کا ممکنہ سبب ہے۔ سانس کے مریض، بچے اور بزرگ خاص طور پر متاثر ہو سکتے ہیں۔ گھر کے اندر رہیں، وینٹیلیشن بند کریں اور سانس لینے میں دشواری ہو تو فوری طبی مدد لیں۔,test
2024-09-07 20:00:00,Islamabad,Hazardous,crop_burning,High NH₃ (2.3σ) + CO (1.6σ),"Children, elderly, asthma and respiratory patients",Avoid outdoor activity; keep windows closed; wear N95 mask if going outside,"⚠ Air Quality Alert — Islamabad. Elevated levels of ammonia and carbon monoxide indicate active crop burning in or near the area, causing hazardous smog conditions. Children, elderly residents, and individuals with asthma or respiratory conditions are at highest risk. Avoid outdoor activity, keep windows closed, and use an N95 mask if you must go outside.",⚠ فضائی آلودگی الرٹ — Islamabad۔ امونیا اور کاربن مونو آکسائیڈ کی بلند سطح سے پتہ چلتا ہے کہ قریبی علاقوں میں فصل کی باقیات جلائی جا رہی ہے جس سے خطرناک دھند پیدا ہو رہی ہے۔ بچے، بزرگ اور سانس کی تکلیف والے افراد سب سے زیادہ خطرے میں ہیں۔ باہر جانے سے گریز کریں، کھڑکیاں بند رکھیں اور باہر نکلنا ضروری ہو تو N95 ماسک پہنیں۔,test
2024-09-07 20:00:00,Islamabad,Hazardous,crop_burning,High NH₃ (2.3σ) + CO (1.6σ),"Children, elderly, asthma and respiratory patients",Avoid outdoor activity; keep windows closed; wear N95 mask if going outside,"⚠ Air Quality Alert — Islamabad. Elevated levels of ammonia and carbon monoxide indicate active crop burning in or near the area, causing hazardous smog conditions. Children, elderly residents, and individuals with asthma or respiratory conditions are at highest risk. Avoid outdoor activity, keep windows closed, and use an N95 mask if you must go outside.",⚠ فضائی آلودگی الرٹ — Islamabad۔ امونیا اور کاربن مونو آکسائیڈ کی بلند سطح سے پتہ چلتا ہے کہ قریبی علاقوں میں فصل کی باقیات جلائی جا رہی ہے جس سے خطرناک دھند پیدا ہو رہی ہے۔ بچے، بزرگ اور سانس کی تکلیف والے افراد سب سے زیادہ خطرے میں ہیں۔ باہر جانے سے گریز کریں، کھڑکیاں بند رکھیں اور باہر نکلنا ضروری ہو تو N95 ماسک پہنیں۔,test
2024-09-07 21:00:00,Islamabad,Hazardous,crop_burning,High NH₃ (2.4σ) + CO (1.6σ),"Children, elderly, asthma and respiratory patients",Avoid outdoor activity; keep windows closed; wear N95 mask if going outside,"⚠ Air Quality Alert — Islamabad. Elevated levels of ammonia and carbon monoxide indicate active crop burning in or near the area, causing hazardous smog conditions. Children, elderly residents, and individuals with asthma or respiratory conditions are at highest risk. Avoid outdoor activity, keep windows closed, and use an N95 mask if you must go outside.",⚠ فضائی آلودگی الرٹ — Islamabad۔ امونیا اور کاربن مونو آکسائیڈ کی بلند سطح سے پتہ چلتا ہے کہ قریبی علاقوں میں فصل کی باقیات جلائی جا رہی ہے جس سے خطرناک دھند پیدا ہو رہی ہے۔ بچے، بزرگ اور سانس کی تکلیف والے افراد سب سے زیادہ خطرے میں ہیں۔ باہر جانے سے گریز کریں، کھڑکیاں بند رکھیں اور باہر نکلنا ضروری ہو تو N95 ماسک پہنیں۔,test
